fold,source_row_index,Variant_ID,Label,score,fold_selected_threshold,threshold,prediction,evaluation_split,dataset,error_type,distance_to_threshold,confidence_band
2.0,480.0,VAR_003259,1,0.9802461227633718,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5420958326846148,high
1.0,482.0,VAR_000547,0,0.0454455788397433,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.39270471123901357,high
0.0,483.0,VAR_000127,0,0.0432000376603612,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3949502524183957,high
0.0,484.0,VAR_006500,1,0.990092771960466,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5519424818817091,high
1.0,486.0,VAR_005572,0,0.1881552591319333,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.2499950309468236,high
2.0,487.0,VAR_001236,1,0.2352422426490583,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.2029080474296986,high
3.0,488.0,VAR_000075,0,0.6735378312710127,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.23538754119225586,high
0.0,489.0,VAR_002491,1,0.7289014858296664,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.2907511957509095,high
4.0,490.0,VAR_005012,1,0.0547800442982306,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.3833702457805263,high
2.0,492.0,VAR_000710,0,0.0611742956513475,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.37697599442740937,high
3.0,493.0,VAR_005149,0,0.1143771580140096,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3237731320647473,high
4.0,494.0,VAR_002371,0,0.019791638487928,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.4183586515908289,high
1.0,495.0,VAR_005642,1,0.9492398504464789,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5110895603677219,high
1.0,496.0,VAR_000470,1,0.863512957640713,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4253626675619561,high
2.0,497.0,VAR_002153,1,0.920183212994179,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.48203292291542216,high
1.0,498.0,VAR_003215,0,0.1449001829831282,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.2932501070956287,high
0.0,500.0,VAR_004801,1,0.6327224787924408,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.19457218871368392,moderate
1.0,502.0,VAR_004770,1,0.7820241756343869,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.34387388555563,high
4.0,503.0,VAR_000672,1,0.8280014134305056,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3898511233517487,high
4.0,504.0,VAR_003142,1,0.8855676818468531,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4474173917680962,high
4.0,505.0,VAR_002382,0,0.7640584308809302,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.3259081408021733,high
4.0,506.0,VAR_002467,1,0.906840543578397,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.46869025349964016,high
1.0,508.0,VAR_005782,1,0.8621577214538446,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.42400743137508773,high
2.0,509.0,VAR_002272,1,0.8616257546403979,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.42347546456164104,high
1.0,511.0,VAR_004816,1,0.6271615758751492,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.18901128579639231,moderate
1.0,512.0,VAR_005583,1,0.8202518106948307,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3821015206160738,high
2.0,513.0,VAR_003367,1,0.9442542326111194,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5061039425323626,high
4.0,514.0,VAR_005239,1,0.9207782741807938,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.48262798410203694,high
3.0,515.0,VAR_001327,1,0.3322130952210103,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.10593719485774661,moderate
2.0,516.0,VAR_006047,1,0.9668310160066452,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5286807259278883,high
0.0,518.0,VAR_006316,0,0.1028846608263241,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3352656292524328,high
1.0,519.0,VAR_003483,0,0.1749383501342655,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.2632119399444914,high
2.0,520.0,VAR_005130,1,0.8003987194748614,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3622484293961045,high
0.0,521.0,VAR_004786,1,0.7026809546570034,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.26453066457824653,high
1.0,522.0,VAR_006373,0,0.5833434890316814,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.14519319895292454,moderate
2.0,523.0,VAR_003896,0,0.86859726475614,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.4304469746773831,high
0.0,524.0,VAR_003321,1,0.9560316011932076,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5178813111144507,high
0.0,525.0,VAR_001477,1,0.6274542440460297,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.1893039539672728,moderate
1.0,526.0,VAR_002638,1,0.9772065875782316,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5390562974994748,high
1.0,527.0,VAR_000644,1,0.8542732591577303,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.41612296907897345,high
2.0,528.0,VAR_000465,0,0.1003725581778994,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.33777773190085747,high
0.0,529.0,VAR_000816,1,0.944959265186082,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.506808975107325,high
1.0,530.0,VAR_002264,1,0.6126194357139855,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.17446914563522858,moderate
0.0,532.0,VAR_000275,1,0.6534791331057246,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.2153288430269677,high
2.0,533.0,VAR_002846,1,0.8186706901938698,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.38052040011511296,high
1.0,534.0,VAR_006490,1,0.8003709634457787,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.36222067336702185,high
2.0,536.0,VAR_002362,1,0.9383256238248044,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5001753337460475,high
1.0,537.0,VAR_000221,1,0.7761665800047098,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.33801628992595295,high
2.0,538.0,VAR_000009,1,0.2229596503740712,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.2151906397046857,high
3.0,539.0,VAR_005898,0,0.3253726552838873,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.11277763479486957,moderate
0.0,540.0,VAR_000332,1,0.9530016881012774,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5148513980225204,high
4.0,542.0,VAR_004022,1,0.882060790197727,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4439105001189701,high
0.0,543.0,VAR_004819,1,0.8266693658671506,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3885190757883937,high
3.0,544.0,VAR_000882,1,0.920306885423924,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.48215659534516714,high
2.0,546.0,VAR_002802,1,0.988833432301914,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5506831422231571,high
2.0,548.0,VAR_003800,1,0.9464464570997202,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5082961670209634,high
1.0,549.0,VAR_002773,0,0.4517671168167972,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.013616826738040322,borderline
0.0,550.0,VAR_003761,0,0.8469348434495232,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.4087845533707663,high
2.0,551.0,VAR_005276,0,0.3264285459295316,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.11172174414922531,moderate
3.0,552.0,VAR_005143,1,0.826794929900807,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.38864463982205016,high
3.0,554.0,VAR_002106,0,0.475276581259858,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.03712629118110111,borderline
2.0,555.0,VAR_003246,1,0.941244335197456,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5030940451186992,high
0.0,556.0,VAR_004940,1,0.7598235723325758,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3216732822538189,high
0.0,557.0,VAR_000099,0,0.0169854583975238,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.4211648316812331,high
2.0,558.0,VAR_005611,1,0.8627284705614777,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.42457818048272083,high
3.0,561.0,VAR_000505,1,0.9124467952629332,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.47429650518417626,high
1.0,562.0,VAR_003585,0,0.0113460174712118,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.4268042726075451,high
2.0,563.0,VAR_004761,1,0.7321006625090818,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.2939503724303249,high
4.0,564.0,VAR_005227,1,0.981521890654408,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.543371600575651,high
0.0,565.0,VAR_004155,0,0.6584101636332989,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.22025987355454196,high
4.0,566.0,VAR_005858,1,0.9444608152075552,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5063105251287983,high
0.0,567.0,VAR_004369,0,0.8101147760936654,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.37196448601490856,high
3.0,568.0,VAR_004037,1,0.9653972052284436,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5272469151496868,high
0.0,569.0,VAR_004913,0,0.8792216756055451,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.4410713855267882,high
3.0,570.0,VAR_005941,0,0.3509472639214103,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.0872030261573466,moderate
1.0,572.0,VAR_003557,0,0.0826993652703776,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.35545092480837925,high
2.0,573.0,VAR_001749,0,0.0638584187236018,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.37429187135515507,high
0.0,575.0,VAR_001133,1,0.9117531225488535,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.47360283247009666,high
1.0,576.0,VAR_000197,0,0.6302473843223396,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.19209709424358273,moderate
0.0,577.0,VAR_004317,1,0.6410095692765118,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.20285927919775487,high
4.0,579.0,VAR_005616,1,0.6693600894061059,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.23120979932734903,high
0.0,581.0,VAR_003697,0,0.287191549450132,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.1509587406286249,moderate
3.0,582.0,VAR_005290,1,0.0932005886971311,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.3449497013816258,high
2.0,583.0,VAR_004806,1,0.5892693942911051,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.15111910421234825,moderate
1.0,584.0,VAR_003262,0,0.6116852400414893,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.1735349499627324,moderate
4.0,587.0,VAR_004980,1,0.9281903376922312,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.49004004761347436,high
1.0,589.0,VAR_005358,1,0.8990770045297521,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.46092671445099526,high
2.0,590.0,VAR_005957,1,0.8806927049066744,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4425424148279175,high
1.0,591.0,VAR_005591,1,0.5473974560876266,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.10924716600886969,moderate
0.0,592.0,VAR_000251,0,0.0382391102419833,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3999111798367736,high
3.0,593.0,VAR_003825,0,0.3534334917438942,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.08471679833486268,moderate
4.0,595.0,VAR_001410,1,0.2727197219715848,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.1654305681071721,moderate
4.0,596.0,VAR_001268,0,0.593307755989005,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.1551574659102481,moderate
3.0,597.0,VAR_001000,0,0.0870834923077254,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3510667977710315,high
0.0,600.0,VAR_002064,0,0.4281480953614551,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.010002194717301793,borderline
3.0,601.0,VAR_004216,0,0.9031468662140496,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.4649965761352927,high
0.0,603.0,VAR_005007,0,0.7476421849303202,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.3094918948515633,high
4.0,604.0,VAR_004252,1,0.9633304196248316,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5251801295460747,high
4.0,606.0,VAR_006463,1,0.8732910624717647,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4351407723930078,high
2.0,607.0,VAR_000846,0,0.8049302405346603,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.36677995045590345,high
0.0,608.0,VAR_002188,1,0.9883940690464418,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5502437789676848,high
3.0,609.0,VAR_002664,1,0.2993163501312907,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.13883393994746618,moderate
0.0,611.0,VAR_003155,0,0.7227131853654767,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.2845628952867198,high
3.0,612.0,VAR_005106,1,0.7715063598106952,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.33335606973193826,high
3.0,613.0,VAR_004989,0,0.0710156135232294,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3671346765555275,high
1.0,614.0,VAR_005526,1,0.6662859339816377,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.22813564390288082,high
3.0,616.0,VAR_004789,1,0.8694955849833211,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.43134529490456425,high
1.0,617.0,VAR_006370,1,0.9723641832676364,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5342138931888796,high
3.0,620.0,VAR_001148,1,0.5088622456791031,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.07071195560034621,moderate
0.0,621.0,VAR_005854,1,0.9794191917426588,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5412689016639018,high
4.0,622.0,VAR_001380,1,0.7009220126595876,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.26277172258083076,high
1.0,624.0,VAR_003538,1,0.6794117210966366,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.24126143101787972,high
3.0,625.0,VAR_002334,1,0.3850967880319386,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.0530535020468183,moderate
3.0,628.0,VAR_006383,0,0.9333451578502964,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.4951948677715395,high
0.0,629.0,VAR_000903,1,0.3814370176276596,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.05671327245109731,moderate
4.0,630.0,VAR_002159,1,0.6816750502168757,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.2435247601381188,high
0.0,631.0,VAR_003946,1,0.8390127213891035,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.40086243131034666,high
0.0,632.0,VAR_001995,1,0.9437485478125338,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.505598257733777,high
0.0,633.0,VAR_001340,0,0.8163284002632589,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.37817811018450204,high
2.0,635.0,VAR_004460,0,0.0495196268636917,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3886306632150652,high
3.0,636.0,VAR_006066,1,0.5497239438339274,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.11157365375517053,moderate
3.0,637.0,VAR_000245,1,0.1053126021380243,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.3328376879407326,high
3.0,638.0,VAR_003500,0,0.0200296583635673,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.4181206317151896,high
0.0,639.0,VAR_002146,1,0.9335024037227092,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4953521136439523,high
2.0,640.0,VAR_004199,1,0.95545343983944,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.517303149760683,high
1.0,641.0,VAR_002340,1,0.6096495608001067,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.1714992707213498,moderate
1.0,643.0,VAR_003764,1,0.3683713087475352,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.06977898133122168,moderate
3.0,644.0,VAR_004838,1,0.5111168673239967,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.07296657724523986,moderate
4.0,646.0,VAR_000244,1,0.5707359912983845,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.1325857012196276,moderate
2.0,647.0,VAR_001543,1,0.3358808527907218,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.10226943728803511,moderate
2.0,648.0,VAR_004524,1,0.6996924884251573,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.2615421983464004,high
0.0,649.0,VAR_004177,1,0.9705013728300236,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5323510827512667,high
0.0,652.0,VAR_005433,0,0.8152742155160884,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.3771239254373315,high
1.0,653.0,VAR_002718,1,0.974486352705068,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5363360626263112,high
0.0,654.0,VAR_005088,1,0.9292975930354752,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4911473029567183,high
2.0,656.0,VAR_004123,1,0.8364637767269754,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3983134866482185,high
2.0,657.0,VAR_002514,0,0.097820374116942,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3403299159618149,high
2.0,658.0,VAR_004085,0,0.0274424403847062,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.41070784969405066,high
1.0,659.0,VAR_003154,1,0.2840399675089329,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.154110322569824,moderate
1.0,660.0,VAR_005296,1,0.3017589664358031,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.1363913236429538,moderate
1.0,661.0,VAR_001215,1,0.6384431205219578,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.20029283044320095,high
4.0,664.0,VAR_005880,0,0.5211903303094473,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.08304004023069039,moderate
0.0,665.0,VAR_005934,0,0.9641706106734752,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.5260203205947183,high
0.0,666.0,VAR_002744,0,0.9607607463838704,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.5226104563051135,high
1.0,667.0,VAR_004044,0,0.0719811437361824,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.36616914634257447,high
3.0,668.0,VAR_002841,1,0.9204225909460576,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4822723008673007,high
0.0,669.0,VAR_000904,0,0.065945083134483,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3722052069442739,high
0.0,670.0,VAR_000833,1,0.8869011308821901,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.44875084080343325,high
2.0,671.0,VAR_002408,1,0.915513052322484,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.47736276224372715,high
0.0,672.0,VAR_003175,1,0.8992078804007687,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4610575903220118,high
3.0,674.0,VAR_001438,1,0.1517341681241835,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.2864161219545734,high
2.0,675.0,VAR_005949,0,0.0626649121613511,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.37548537791740577,high
4.0,676.0,VAR_003784,1,0.8773779438489461,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4392276537701892,high
3.0,678.0,VAR_000109,1,0.7008064378154304,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.2626561477366735,high
4.0,679.0,VAR_006462,1,0.7026918434597111,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.26454155338095425,high
4.0,680.0,VAR_000111,1,0.5362748447799105,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.09812455470115361,moderate
3.0,681.0,VAR_000119,1,0.8983526722858246,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4602023822070677,high
0.0,682.0,VAR_006489,1,0.7299813946786111,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.29183110459985423,high
3.0,685.0,VAR_004363,0,0.1134412525339815,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.32470903754477537,high
1.0,686.0,VAR_000643,1,0.981028998155953,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5428787080771962,high
2.0,687.0,VAR_002067,0,0.1011540200970586,0.3589974365481315,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.3369962699816983,high
3.0,688.0,VAR_005944,1,0.911944612571328,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.4737943224925711,high
3.0,689.0,VAR_003312,0,0.8530875110099364,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,false_positive,0.4149372209311795,high
3.0,690.0,VAR_002193,0,0.401020519704148,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.037129770374608906,borderline
0.0,691.0,VAR_003410,1,0.733650953180956,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.2955006631021991,high
4.0,692.0,VAR_002355,1,0.3628770255149012,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.07527326456385569,moderate
4.0,694.0,VAR_002279,1,0.2995286234919825,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.13862166658677438,moderate
0.0,695.0,VAR_005495,1,0.4874816964956861,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.049331406416929235,borderline
0.0,697.0,VAR_001233,0,0.0220517748085773,0.4552237562989291,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.4160985152701796,high
1.0,698.0,VAR_000260,1,0.5502853277247655,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.11213503764600857,moderate
3.0,700.0,VAR_006061,1,0.8997267297909292,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.46157643971217227,high
3.0,701.0,VAR_000721,1,0.984419436010363,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.546269145931606,high
3.0,702.0,VAR_004817,0,0.4370711603003354,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.001079129778421506,borderline
4.0,703.0,VAR_003969,1,0.9699117478176944,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5317614577389376,high
1.0,705.0,VAR_001619,0,0.3493545969576805,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.08879569312107638,moderate
0.0,706.0,VAR_005357,1,0.986246378968402,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5480960888896451,high
4.0,707.0,VAR_004107,1,0.967158472807563,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.529008182728806,high
3.0,708.0,VAR_000865,1,0.2434961087229713,0.4381502900787569,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.19465418135578558,moderate
3.0,709.0,VAR_002689,1,0.5790100699223169,0.4381502900787569,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.14085977984355996,moderate
0.0,712.0,VAR_006174,1,0.4782842984961827,0.4552237562989291,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.040134008417425815,borderline
4.0,713.0,VAR_004924,1,0.7894182172736024,0.2888357696077288,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.3512679271948455,high
2.0,714.0,VAR_005513,1,0.9862534739928756,0.3589974365481315,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.5481031839141186,high
1.0,715.0,VAR_000047,0,0.2350832941391812,0.4676065299723352,0.4381502900787569,0,MASTER_ONLY_CV,,correct,0.2030669959395757,high
1.0,716.0,VAR_002510,1,0.5009180298790048,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.06276773980024791,moderate
4.0,717.0,VAR_001414,1,0.1947052909641163,0.2888357696077288,0.4381502900787569,0,MASTER_ONLY_CV,,false_negative,0.2434449991146406,high
1.0,718.0,VAR_005552,1,0.8545510264510566,0.4676065299723352,0.4381502900787569,1,MASTER_ONLY_CV,,correct,0.41640073637229974,high
