path,extension,bytes,classification,reason,proposed_archive_root
reports/explainability/shap_waterfall_panel_unique_08_TN.png,.png,141393,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_09_TN.png,.png,143636,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_10_TN.png,.png,136851,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_11_FP.png,.png,134863,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_12_FP.png,.png,126874,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_13_FP.png,.png,135930,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_14_FP.png,.png,134442,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_15_FP.png,.png,130992,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_16_FN.png,.png,134805,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_17_FN.png,.png,133000,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_18_FN.png,.png,130986,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_19_FN.png,.png,131881,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_20_FN.png,.png,134323,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/explainability/shap_waterfall_panel_unique_cases.csv,.csv,1086,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/figures/advanced_threshold_comparison.png,.png,86591,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/brier_logloss_comparison.png,.png,42803,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/calibration_curves.png,.png,127938,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/class_distribution_by_dataset.png,.png,136109,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/confusion_matrix_cftr_unique.png,.png,84102,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/confusion_matrix_kanser_unique.png,.png,92877,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/confusion_matrix_master.png,.png,108099,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/confusion_matrix_pah_unique.png,.png,89661,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/confusion_matrix_panel_unique_combined.png,.png,95487,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/correlation_matrix_top_features.png,.png,335912,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/error_analysis_key_features.png,.png,184959,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/advanced_threshold_comparison.png,.png,86591,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/brier_logloss_comparison.png,.png,42803,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/calibration_curves.png,.png,127938,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/class_distribution_by_dataset.png,.png,136109,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/confusion_matrix_cftr_unique.png,.png,84102,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/confusion_matrix_kanser_unique.png,.png,92877,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/confusion_matrix_master.png,.png,108099,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/confusion_matrix_pah_unique.png,.png,89661,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/confusion_matrix_panel_unique_combined.png,.png,95487,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/correlation_matrix_top_features.png,.png,335912,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/error_analysis_key_features.png,.png,184959,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/feature_group_ablation_comparison.png,.png,105542,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/feature_importance.png,.png,62847,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/feature_importance_top30.png,.png,152299,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_calibration_curve.png,.png,127938,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_calibration_decision_plot.png,.png,57585,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_confusion_matrix_master.png,.png,108099,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_error_group_feature_distributions.png,.png,87133,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_feature_importance.png,.png,62847,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_feature_importance_top30.png,.png,87821,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_fp_fn_feature_contrast.png,.png,61488,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_model_comparison.png,.png,107813,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_panel_specific_confusion_matrices.png,.png,36958,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_panel_specific_metric_comparison.png,.png,61429,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_pr_curve_master.png,.png,114868,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_roc_curve_master.png,.png,129207,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/final_threshold_analysis.png,.png,119718,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/fold_threshold_distribution.png,.png,39189,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/missingness_by_feature_group.png,.png,84214,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/model_comparison.png,.png,66194,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/model_comparison_metrics.png,.png,218707,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/optuna_medical_optimization_history.png,.png,96262,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/optuna_param_importance.png,.png,53561,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/panel_confusion_matrices.png,.png,43865,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/panel_error_feature_distributions.png,.png,124442,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/phase10_before_after_comparison.png,.png,81403,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/pr_curve_master.png,.png,114868,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/pr_curve_panel_unique.png,.png,154268,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/roc_curve_master.png,.png,129207,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/roc_curve_panel_unique.png,.png,147580,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/threshold_comparison.png,.png,25939,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/threshold_metric_curves.png,.png,119718,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/threshold_optimization.png,.png,220571,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/experiments/experiment_001_initial/train_vs_validation_metrics.png,.png,106006,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/feature_group_ablation_comparison.png,.png,105542,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/feature_importance.png,.png,62847,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/feature_importance_top30.png,.png,152299,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_calibration_curve.png,.png,127938,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_calibration_decision_plot.png,.png,57585,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_confusion_matrix_master.png,.png,108099,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_error_group_feature_distributions.png,.png,87133,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_feature_importance.png,.png,62847,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_feature_importance_top30.png,.png,87821,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_fp_fn_feature_contrast.png,.png,61488,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_model_comparison.png,.png,107813,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_panel_specific_confusion_matrices.png,.png,36958,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_panel_specific_metric_comparison.png,.png,61429,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_pr_curve_master.png,.png,114868,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_roc_curve_master.png,.png,129207,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/final_threshold_analysis.png,.png,119718,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/fold_threshold_distribution.png,.png,39189,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/missingness_by_feature_group.png,.png,84214,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/model_comparison.png,.png,66194,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/model_comparison_metrics.png,.png,218707,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/optuna_medical_optimization_history.png,.png,96262,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/optuna_param_importance.png,.png,53561,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/panel_confusion_matrices.png,.png,43663,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/panel_error_feature_distributions.png,.png,124442,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/phase10_before_after_comparison.png,.png,81403,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/pr_curve_master.png,.png,114868,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/pr_curve_panel_unique.png,.png,154268,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/roc_curve_master.png,.png,129207,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/roc_curve_panel_unique.png,.png,147580,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/threshold_comparison.png,.png,25939,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/threshold_metric_curves.png,.png,119718,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/threshold_optimization.png,.png,220571,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/figures/train_vs_validation_metrics.png,.png,106006,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/final_competition_repository_audit.md,.md,3199,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/final_ensemble_decision.md,.md,2732,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/final_feature_interpretation.md,.md,705,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/final_inference_audit.md,.md,215,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/final_medical_metric_summary.md,.md,2908,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/final_metric_verification_audit.md,.md,1453,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/final_model_report_summary.md,.md,3708,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/final_model_selection_decision.md,.md,11407,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/final_model_strength_statement.md,.md,753,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/final_performance_analysis.md,.md,3527,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/final_test_performance_report.md,.md,1300,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/implementation_checklist.md,.md,5485,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/master_prompt/CFTR_unique_calibration.csv,.csv,657,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/CFTR_unique_calibration_curve.png,.png,82766,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/KANSER_unique_calibration.csv,.csv,751,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/KANSER_unique_calibration_curve.png,.png,72375,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/MASTER_PROMPT_IMPLEMENTATION_REPORT.md,.md,11076,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/PAH_unique_calibration.csv,.csv,768,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/PAH_unique_calibration_curve.png,.png,78342,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/ablation_fold_results.csv,.csv,11575,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/ablation_summary.csv,.csv,3810,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/critical_implementation_checklist.csv,.csv,1950,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/final_panel_unique_predictions.csv,.csv,19465,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/l0_model_fold_metrics.csv,.csv,1359,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/l0_model_summary.csv,.csv,590,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/l0_stack_oof_predictions.csv,.csv,426464,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/lgbm_best_params_resumable.json,.json,291,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/lgbm_optuna_convergence.png,.png,94800,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/lgbm_optuna_trials_resumable.csv,.csv,16006,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/lightgbm_oof_predictions.csv,.csv,140654,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/optuna_lgbm_study.sqlite3,.sqlite3,454656,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/overlap_summary.csv,.csv,483,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/panel_unique_bootstrap_ci.csv,.csv,1537,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/master_prompt/statistical_tests.csv,.csv,491,LEGACY_ARCHIVE,useful previous evidence or generated visualization,archive/previous_results/
reports/model_diagnosis.md,.md,393,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/model_performance_audit.md,.md,2735,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/model_performance_improvement_report.md,.md,6204,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/model_zoo_summary.md,.md,1878,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/optuna_medical_optimization_report.md,.md,3682,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/panel_specific_final_interpretation.md,.md,549,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/acmg_feature_mapping.csv,.csv,616,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/advanced_threshold_comparison.csv,.csv,25260,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/all_evaluation_metrics.csv,.csv,9901,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/baseline_results.csv,.csv,1922,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/calibration_comparison.csv,.csv,3183,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/calibration_decision_matrix.csv,.csv,2381,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/class_distribution_by_dataset.csv,.csv,329,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/correlation_matrix_top_features.csv,.csv,20678,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/dataset_summary.csv,.csv,251,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/error_analysis.csv,.csv,4952,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/error_analysis_key_features.csv,.csv,1227,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/experiment_comparison.csv,.csv,2707,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/feature_group_ablation_results.csv,.csv,2075,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/feature_importance.csv,.csv,10363,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/feature_importance_top30.csv,.csv,837,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_acmg_feature_mapping.csv,.csv,2341,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_ensemble_comparison.csv,.csv,9108,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_ensemble_weights.csv,.csv,8258,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_error_group_feature_summary.csv,.csv,21766,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_evaluation_metrics.csv,.csv,1205,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_false_negative_cases.csv,.csv,37625,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_false_positive_cases.csv,.csv,61902,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_feature_importance_top30.csv,.csv,365,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_medical_metric_comparison.csv,.csv,3170,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_metric_verification_audit.csv,.csv,596,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_model_selection_table.csv,.csv,5985,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_panel_specific_metrics.csv,.csv,1129,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/final_selection_board.csv,.csv,17186,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/fold_threshold_stability.csv,.csv,5546,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/main_model_cv_results.csv,.csv,3750,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/missingness_by_feature_group.csv,.csv,541,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/missingness_summary.csv,.csv,45816,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/model_comparison_metrics.csv,.csv,860,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/model_diagnosis_summary.csv,.csv,359,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/model_zoo_fold_metrics.csv,.csv,15198,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/model_zoo_metrics.csv,.csv,6526,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/optuna_before_after_comparison.csv,.csv,1182,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/optuna_medical_best_params.csv,.csv,332,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/optuna_medical_candidate_fold_metrics.csv,.csv,2484,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/optuna_medical_candidate_overfitting_gaps.csv,.csv,356,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/optuna_medical_trials.csv,.csv,34021,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/overfitting_gap_analysis.csv,.csv,5684,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/overlap_summary.csv,.csv,483,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/panel_generalization_results.csv,.csv,147,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/panel_specific_error_analysis.csv,.csv,42275,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/panel_unique_bootstrap_ci.csv,.csv,1513,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/phase10_before_after_comparison.csv,.csv,1717,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/threshold_optimization.csv,.csv,14527,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/threshold_results.csv,.csv,170,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/tables/validation_split_diagnostics.csv,.csv,375,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/test_evaluation/tables/test_schema_audit.csv,.csv,2,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/test_evaluation/test_data_discovery.md,.md,518,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/v2/archive_plan.csv,.csv,65337,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/v2/archive_plan.md,.md,296,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/v2/baseline_file_inventory.csv,.csv,797,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/v2/baseline_metrics.json,.json,435,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/v2/baseline_state_manifest.md,.md,853,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/v2/repository_cleanup_audit.md,.md,649,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/v2/repository_file_classification.csv,.csv,308385,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/v3/00_baseline_freeze.md,.md,882,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/v3/baseline_artifact_manifest.csv,.csv,858,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/v3/baseline_metrics.json,.json,1953,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
reports/v3/baseline_reproduction_log.md,.md,412,LEGACY_ARCHIVE,report or experiment output not required for direct inference,archive/previous_results/
