row_index,Variant_ID,Label,is_master_shared,validation_fold
916,VAR_004843,1,False,1
917,VAR_005092,1,False,1
918,VAR_005700,0,False,3
919,VAR_001110,1,True,-1
920,VAR_005503,1,False,2
921,VAR_002882,1,True,-1
922,VAR_004644,0,False,0
923,VAR_001459,0,False,4
924,VAR_004978,1,False,2
925,VAR_004938,1,False,2
926,VAR_004062,1,False,0
927,VAR_006436,0,False,3
928,VAR_000901,0,True,-1
929,VAR_000538,1,False,2
930,VAR_005055,0,False,3
931,VAR_003377,1,False,2
932,VAR_000532,1,False,4
933,VAR_000265,1,False,4
934,VAR_000038,1,False,1
935,VAR_001347,1,False,1
936,VAR_000371,0,False,4
937,VAR_000162,1,False,1
938,VAR_005905,1,False,4
939,VAR_001038,0,False,2
940,VAR_000939,1,True,-1
941,VAR_004144,0,False,2
942,VAR_002814,1,False,2
943,VAR_000852,1,False,0
944,VAR_006566,1,False,3
945,VAR_001884,1,True,-1
946,VAR_002454,1,False,2
947,VAR_001584,1,False,2
948,VAR_004150,0,False,1
949,VAR_005733,0,False,4
950,VAR_003270,1,False,3
951,VAR_002877,1,False,2
952,VAR_004112,1,False,1
953,VAR_004321,1,False,2
954,VAR_003293,1,False,4
955,VAR_002234,1,False,3
956,VAR_002630,1,False,3
957,VAR_000941,1,True,-1
958,VAR_000923,0,False,0
959,VAR_005640,0,False,0
960,VAR_002515,1,False,2
961,VAR_001586,1,False,0
962,VAR_005401,1,False,4
963,VAR_005476,0,False,0
964,VAR_005765,1,False,0
965,VAR_005795,1,False,4
966,VAR_001774,1,False,0
967,VAR_000010,0,False,3
968,VAR_004777,1,False,3
969,VAR_004418,1,False,3
970,VAR_000912,1,False,2
971,VAR_004096,0,False,4
972,VAR_000167,1,False,0
973,VAR_002486,0,False,3
974,VAR_002488,1,False,4
975,VAR_004072,1,False,1
976,VAR_005715,1,False,4
977,VAR_005072,1,False,3
978,VAR_004962,1,False,2
979,VAR_003442,0,False,0
980,VAR_005992,1,False,3
981,VAR_005128,1,False,2
982,VAR_004419,1,True,-1
983,VAR_004779,1,False,3
984,VAR_002482,0,False,4
985,VAR_005177,1,False,4
986,VAR_006197,0,False,1
987,VAR_002657,1,True,-1
988,VAR_001486,1,False,2
989,VAR_003313,0,False,1
990,VAR_005017,1,False,1
991,VAR_006178,1,False,0
992,VAR_003143,1,True,-1
993,VAR_002154,1,False,3
994,VAR_000331,1,False,3
995,VAR_004331,0,False,3
996,VAR_006153,1,False,2
997,VAR_005061,1,False,1
998,VAR_006091,1,False,4
999,VAR_006263,1,False,1
1000,VAR_004842,1,False,2
1001,VAR_004824,1,False,2
1002,VAR_003865,1,False,4
1003,VAR_002601,0,False,2
1004,VAR_001092,0,False,0
1005,VAR_003664,1,True,-1
1006,VAR_003804,1,False,4
1007,VAR_000638,1,False,2
1008,VAR_001980,1,True,-1
1009,VAR_000292,1,False,2
1010,VAR_003281,1,False,0
1011,VAR_001283,0,False,3
1012,VAR_004113,1,False,3
1013,VAR_000283,1,False,4
1014,VAR_001383,1,False,3
1015,VAR_006582,1,False,3
1016,VAR_000862,0,False,3
1017,VAR_001388,1,False,0
1018,VAR_004454,0,False,2
1019,VAR_001405,1,False,0
1020,VAR_005710,1,False,1
1021,VAR_004051,1,False,4
1022,VAR_001401,0,False,1
1023,VAR_004167,0,False,3
1024,VAR_006045,1,False,4
1025,VAR_005764,1,False,3
1026,VAR_003019,1,True,-1
1027,VAR_001366,1,False,4
1028,VAR_005784,1,False,3
1029,VAR_004758,0,False,3
1030,VAR_000241,1,False,0
1031,VAR_000429,1,False,3
1032,VAR_002292,0,False,2
1033,VAR_004468,1,False,2
1034,VAR_002223,1,False,0
1035,VAR_002527,0,False,2
1036,VAR_006521,1,False,1
1037,VAR_006253,1,False,1
1038,VAR_005090,0,False,0
1039,VAR_000684,1,True,-1
1040,VAR_000022,1,False,2
1041,VAR_000231,1,False,1
1042,VAR_000278,1,False,1
1043,VAR_004848,0,False,4
1044,VAR_003016,0,False,1
1045,VAR_002825,1,True,-1
1046,VAR_000844,1,False,1
1047,VAR_002610,0,False,2
1048,VAR_001319,0,False,3
1049,VAR_001994,1,False,3
1050,VAR_000811,1,False,3
1051,VAR_000530,1,False,3
1052,VAR_004042,1,False,4
1053,VAR_006165,1,False,4
1054,VAR_005406,1,False,3
1055,VAR_001363,1,False,4
1056,VAR_002452,1,False,0
1057,VAR_000320,0,False,3
1058,VAR_001839,1,True,-1
1059,VAR_002168,1,False,3
1060,VAR_006199,0,False,3
1061,VAR_001418,1,False,0
1062,VAR_004084,0,False,1
1063,VAR_000059,1,False,4
1064,VAR_002993,1,True,-1
1065,VAR_003042,1,True,-1
1066,VAR_005843,1,False,1
1067,VAR_002948,1,False,2
1068,VAR_003678,1,False,0
1069,VAR_002661,1,True,-1
1070,VAR_002735,1,True,-1
1071,VAR_004016,1,False,4
1072,VAR_004541,1,True,-1
1073,VAR_003036,1,False,3
1074,VAR_005184,1,False,3
1075,VAR_004070,1,False,0
1076,VAR_006070,0,False,4
1077,VAR_005578,1,False,1
1078,VAR_003861,1,False,3
1079,VAR_002208,1,False,3
1080,VAR_000211,1,False,1
1081,VAR_005246,1,False,1
1082,VAR_000174,1,False,2
1083,VAR_004110,1,False,2
1084,VAR_004508,1,False,3
1085,VAR_003419,1,False,3
1086,VAR_002721,1,True,-1
1087,VAR_002299,1,False,1
1088,VAR_005145,1,False,3
1089,VAR_000571,1,True,-1
1090,VAR_004208,0,False,0
1091,VAR_001009,1,True,-1
1092,VAR_003375,1,False,4
1093,VAR_004352,1,True,-1
1094,VAR_004268,0,False,0
1095,VAR_001783,1,True,-1
1096,VAR_004766,1,False,0
1097,VAR_005032,1,False,1
1098,VAR_002928,1,True,-1
1099,VAR_002855,1,True,-1
1100,VAR_002576,1,True,-1
1101,VAR_006182,1,False,3
1102,VAR_001976,1,True,-1
1103,VAR_004583,0,False,0
1104,VAR_003345,1,False,2
1105,VAR_002003,0,False,4
1106,VAR_000266,1,False,4
1107,VAR_000328,1,False,3
1108,VAR_000697,1,False,0
1109,VAR_005157,1,False,1
1110,VAR_002423,1,False,4
1111,VAR_001037,1,False,2
1112,VAR_003908,0,False,2
1113,VAR_006596,1,False,1
1114,VAR_000517,0,False,0
1115,VAR_001908,0,False,1
1116,VAR_003756,1,False,4
1117,VAR_001306,0,False,1
1118,VAR_000957,1,False,0
1119,VAR_000497,1,False,1
1120,VAR_000169,1,False,2
1121,VAR_002204,1,False,3
1122,VAR_001028,1,True,-1
1123,VAR_002201,1,False,1
1124,VAR_004923,1,False,3
1125,VAR_001555,1,False,4
1126,VAR_001575,1,False,3
1127,VAR_000373,0,False,1
1128,VAR_004847,1,False,3
1129,VAR_002680,1,False,2
1130,VAR_001226,1,False,0
1131,VAR_002360,1,False,3
1132,VAR_001789,0,False,2
1133,VAR_003525,1,False,1
1134,VAR_005342,0,False,0
1135,VAR_002309,1,False,4
1136,VAR_005245,1,False,1
1137,VAR_001124,1,False,1
1138,VAR_000812,1,False,3
1139,VAR_000779,1,False,2
1140,VAR_002571,0,False,0
1141,VAR_004298,1,False,1
1142,VAR_006356,0,False,3
1143,VAR_004152,0,False,4
1144,VAR_002717,1,True,-1
1145,VAR_001255,1,True,-1
1146,VAR_003459,1,False,3
1147,VAR_003041,1,False,4
1148,VAR_005518,1,False,0
1149,VAR_004185,0,False,1
1150,VAR_002852,1,True,-1
1151,VAR_002006,1,False,4
1152,VAR_001970,1,True,-1
1153,VAR_001417,1,False,4
1154,VAR_005159,1,False,1
1155,VAR_001793,1,True,-1
1156,VAR_005410,0,False,3
1157,VAR_003144,1,True,-1
1158,VAR_005707,1,False,0
1159,VAR_000135,1,False,2
1160,VAR_005481,1,False,4
1161,VAR_000621,1,True,-1
1162,VAR_003370,1,False,2
1163,VAR_000476,1,False,0
1164,VAR_005187,1,False,3
1165,VAR_002872,1,True,-1
1166,VAR_004791,0,False,2
1167,VAR_001317,0,False,3
1168,VAR_005853,1,False,1
1169,VAR_001517,0,False,4
1170,VAR_006166,1,False,3
1171,VAR_006339,1,False,3
1172,VAR_002803,1,False,0
1173,VAR_001836,0,False,1
1174,VAR_001701,1,False,4
1175,VAR_006239,0,False,0
1176,VAR_001736,0,False,1
1177,VAR_005016,1,False,0
1178,VAR_006560,0,False,0
1179,VAR_002856,1,True,-1
1180,VAR_006498,1,False,2
1181,VAR_000411,0,False,3
1182,VAR_006264,1,False,3
1183,VAR_005051,0,False,2
1184,VAR_002888,1,True,-1
1185,VAR_001709,0,False,2
1186,VAR_001788,1,True,-1
1187,VAR_001803,1,True,-1
1188,VAR_003017,1,False,3
1189,VAR_006573,0,False,1
1190,VAR_000374,1,False,3
1191,VAR_001335,1,False,2
1192,VAR_003568,0,False,1
1193,VAR_000236,1,False,2
1194,VAR_006277,0,False,0
1195,VAR_004098,0,False,0
1196,VAR_000306,0,False,3
1197,VAR_005617,1,False,2
1198,VAR_000792,1,False,4
1199,VAR_002407,0,False,4
1200,VAR_006350,1,False,0
1201,VAR_004250,1,False,3
1202,VAR_004574,1,True,-1
1203,VAR_005010,1,False,1
1204,VAR_001711,1,False,3
1205,VAR_001251,1,True,-1
1206,VAR_004854,1,False,1
1207,VAR_004994,0,False,0
1208,VAR_004707,0,False,3
1209,VAR_005641,0,False,2
1210,VAR_003245,0,False,0
1211,VAR_002819,1,True,-1
1212,VAR_005183,1,False,0
1213,VAR_000415,1,False,2
1214,VAR_000528,1,False,0
1215,VAR_005162,1,False,4
1216,VAR_001440,1,False,2
1217,VAR_004809,1,False,2
1218,VAR_001117,1,True,-1
1219,VAR_004901,1,False,3
1220,VAR_005985,0,False,4
1221,VAR_006503,1,False,4
1222,VAR_004713,1,True,-1
1223,VAR_000531,1,False,1
1224,VAR_005769,1,False,1
1225,VAR_005551,1,False,3
1226,VAR_005365,1,False,1
1227,VAR_002985,1,False,4
1228,VAR_003960,1,False,0
1229,VAR_005695,1,False,4
1230,VAR_002259,1,False,3
1231,VAR_003986,1,False,1
1232,VAR_001723,0,False,1
1233,VAR_003860,1,False,2
1234,VAR_003857,1,False,1
1235,VAR_002839,1,True,-1
1236,VAR_001825,1,True,-1
1237,VAR_000288,1,False,4
1238,VAR_002998,1,True,-1
1239,VAR_003412,1,False,3
1240,VAR_005234,0,False,4
1241,VAR_000795,0,False,2
1242,VAR_004550,1,True,-1
1243,VAR_000141,1,False,3
1244,VAR_002628,1,True,-1
1245,VAR_005492,1,False,2
1246,VAR_003502,0,False,1
1247,VAR_000527,1,False,4
1248,VAR_003859,1,False,0
1249,VAR_000299,0,False,0
1250,VAR_004281,1,False,0
1251,VAR_001698,1,False,3
1252,VAR_004815,1,False,0
1253,VAR_002494,0,False,0
1254,VAR_001818,1,False,4
1255,VAR_004386,1,True,-1
1256,VAR_006305,0,False,2
1257,VAR_005135,1,False,3
1258,VAR_004736,0,False,1
1259,VAR_004012,1,False,4
1260,VAR_003708,0,False,4
1261,VAR_004230,1,False,1
1262,VAR_002175,1,False,0
1263,VAR_000905,1,False,2
1264,VAR_000412,0,False,4
1265,VAR_001146,1,False,1
1266,VAR_000683,1,True,-1
1267,VAR_002263,1,False,3
1268,VAR_001738,0,False,2
1269,VAR_001225,0,False,1
1270,VAR_004585,1,False,0
1271,VAR_004080,1,False,2
1272,VAR_005544,1,False,4
1273,VAR_003977,0,False,3
1274,VAR_000661,1,True,-1
1275,VAR_000489,1,False,0
1276,VAR_002655,1,True,-1
1277,VAR_004097,0,False,3
1278,VAR_004279,1,False,2
1279,VAR_000485,1,False,1
1280,VAR_004821,0,False,4
1281,VAR_004615,0,False,2
1282,VAR_006159,0,False,0
1283,VAR_002183,1,False,3
1284,VAR_003247,1,False,3
1285,VAR_001651,0,False,3
1286,VAR_001528,1,False,0
1287,VAR_004399,1,True,-1
1288,VAR_005496,1,False,0
1289,VAR_004394,1,True,-1
1290,VAR_005586,1,False,0
1291,VAR_004748,1,False,0
1292,VAR_004731,1,True,-1
1293,VAR_001751,1,False,0
1294,VAR_001056,0,False,1
1295,VAR_002210,1,False,1
1296,VAR_000250,1,False,2
1297,VAR_006509,1,False,0
1298,VAR_003923,1,False,2
1299,VAR_005346,1,False,2
1300,VAR_001149,1,False,3
1301,VAR_001842,1,True,-1
1302,VAR_002186,0,False,1
1303,VAR_003911,1,False,3
1304,VAR_000355,1,False,4
1305,VAR_000195,1,False,1
1306,VAR_000001,0,False,2
1307,VAR_004872,1,False,1
1308,VAR_000933,1,True,-1
1309,VAR_000460,0,False,0
1310,VAR_001824,1,True,-1
1311,VAR_000958,1,True,-1
1312,VAR_000607,1,True,-1
1313,VAR_002842,1,False,2
1314,VAR_001044,0,False,4
1315,VAR_005538,0,False,3
1316,VAR_006511,0,False,4
1317,VAR_000026,0,False,2
1318,VAR_001897,1,True,-1
1319,VAR_005258,0,False,2
1320,VAR_006360,1,False,4
1321,VAR_001395,1,False,3
1322,VAR_000126,1,False,4
1323,VAR_000399,1,False,2
1324,VAR_003992,0,False,1
1325,VAR_002439,1,False,4
1326,VAR_001798,1,True,-1
1327,VAR_001726,0,False,1
1328,VAR_001924,1,True,-1
1329,VAR_002469,1,False,3
1330,VAR_002524,1,False,4
1331,VAR_005094,1,False,0
1332,VAR_003340,0,False,2
1333,VAR_002627,1,True,-1
1334,VAR_005691,1,False,0
1335,VAR_001034,0,False,0
1336,VAR_002840,1,True,-1
1337,VAR_000400,1,False,4
1338,VAR_003702,0,False,2
1339,VAR_004138,1,False,1
1340,VAR_002681,1,True,-1
1341,VAR_001636,1,False,0
1342,VAR_000181,1,False,3
1343,VAR_003982,1,False,1
1344,VAR_003594,0,False,3
1345,VAR_000177,1,False,2
1346,VAR_002775,1,True,-1
1347,VAR_001256,1,True,-1
1348,VAR_000836,0,False,3
1349,VAR_000658,0,False,1
1350,VAR_005404,1,False,0
1351,VAR_000293,1,False,1
1352,VAR_003151,1,True,-1
1353,VAR_000770,0,False,4
1354,VAR_006188,0,False,0
1355,VAR_001600,0,False,1
1356,VAR_002206,1,False,0
1357,VAR_005292,1,False,0
1358,VAR_003368,0,False,1
1359,VAR_003757,1,False,2
1360,VAR_001892,1,True,-1
1361,VAR_005595,0,False,2
1362,VAR_002207,0,False,0
1363,VAR_004721,1,True,-1
1364,VAR_006320,1,False,2
1365,VAR_006175,1,False,3
1366,VAR_004475,1,False,0
1367,VAR_003571,0,False,4
1368,VAR_005849,0,False,1
1369,VAR_000223,1,False,1
1370,VAR_003164,0,False,4
1371,VAR_005870,1,False,2
1372,VAR_000673,1,True,-1
1373,VAR_005289,1,False,4
1374,VAR_001799,1,True,-1
1375,VAR_003539,0,False,4
1376,VAR_002531,1,False,2
1377,VAR_000670,1,True,-1
1378,VAR_004762,0,False,2
1379,VAR_004560,1,False,2
1380,VAR_001030,1,True,-1
1381,VAR_003043,1,True,-1
1382,VAR_006110,1,False,3
1383,VAR_005153,1,False,4
1384,VAR_001494,1,False,1
1385,VAR_005083,1,False,3
1386,VAR_006282,1,False,0
1387,VAR_006565,1,False,1
1388,VAR_003286,1,False,2
1389,VAR_000679,0,False,2
1390,VAR_001702,1,False,0
1391,VAR_001753,1,False,3
1392,VAR_005391,0,False,0
1393,VAR_000154,1,False,1
1394,VAR_002906,1,True,-1
1395,VAR_000304,1,False,3
1396,VAR_003493,1,False,2
1397,VAR_002258,1,False,3
1398,VAR_002378,1,False,3
1399,VAR_004073,1,False,0
1400,VAR_005352,1,False,2
1401,VAR_005612,1,False,2
1402,VAR_000076,1,False,0
1403,VAR_001781,1,True,-1
1404,VAR_005194,1,False,1
1405,VAR_000604,0,True,-1
1406,VAR_001940,1,False,4
1407,VAR_001397,1,False,2
1408,VAR_000189,1,False,2
1409,VAR_000587,0,False,2
1410,VAR_000452,1,False,4
1411,VAR_003436,0,False,4
1412,VAR_005582,1,False,0
1413,VAR_002243,1,False,4
1414,VAR_005604,1,False,3
1415,VAR_002941,1,True,-1
1416,VAR_001398,1,False,4
1417,VAR_006326,1,False,2
1418,VAR_000380,1,False,2
1419,VAR_002994,1,True,-1
1420,VAR_005682,1,False,1
1421,VAR_004837,1,False,2
1422,VAR_001235,1,False,4
1423,VAR_004703,0,False,2
1424,VAR_002586,0,True,-1
1425,VAR_006139,1,False,0
1426,VAR_002763,1,True,-1
1427,VAR_000822,0,False,0
1428,VAR_006475,1,False,3
1429,VAR_005800,1,False,1
1430,VAR_004967,0,False,3
1431,VAR_003957,1,False,1
1432,VAR_004215,0,False,4
1433,VAR_006314,1,False,4
1434,VAR_006217,1,False,0
1435,VAR_003085,1,True,-1
1436,VAR_005075,1,False,0
1437,VAR_005520,1,False,4
1438,VAR_001982,1,True,-1
1439,VAR_001260,1,True,-1
1440,VAR_000839,0,False,2
1441,VAR_005786,1,False,0
1442,VAR_002254,1,False,2
1443,VAR_000546,0,False,2
1444,VAR_005434,1,False,3
1445,VAR_000486,1,False,4
1446,VAR_000102,0,False,4
1447,VAR_004569,1,True,-1
1448,VAR_002622,1,True,-1
1449,VAR_003733,1,False,1
1450,VAR_002686,1,True,-1
1451,VAR_005285,1,False,0
1452,VAR_000569,1,True,-1
1453,VAR_001963,1,False,3
1454,VAR_001942,1,True,-1
1455,VAR_000473,1,False,1
1456,VAR_005373,0,False,2
1457,VAR_002848,1,True,-1
1458,VAR_002880,1,False,0
1459,VAR_000826,1,False,2
1460,VAR_002795,1,True,-1
1461,VAR_004744,0,False,1
1462,VAR_004903,1,False,3
1463,VAR_002611,0,False,0
1464,VAR_001686,1,False,1
1465,VAR_002350,1,False,0
1466,VAR_001926,1,True,-1
1467,VAR_005472,1,False,4
1468,VAR_004197,0,False,0
1469,VAR_005099,1,False,4
1470,VAR_003521,1,False,4
1471,VAR_006458,1,False,1
1472,VAR_005694,0,False,1
1473,VAR_000916,1,False,4
1474,VAR_004410,0,True,-1
1475,VAR_002865,1,True,-1
1476,VAR_004000,0,False,1
1477,VAR_002448,1,False,4
1478,VAR_003125,1,True,-1
1479,VAR_004007,1,False,3
1480,VAR_003300,0,False,2
1481,VAR_001854,0,False,4
1482,VAR_003256,1,False,0
1483,VAR_006569,1,False,4
1484,VAR_004225,1,False,3
1485,VAR_000969,1,True,-1
1486,VAR_006346,1,False,1
1487,VAR_002167,1,False,1
1488,VAR_005147,1,False,0
1489,VAR_004500,1,False,0
1490,VAR_000855,1,False,0
1491,VAR_002080,1,False,3
1492,VAR_005755,1,False,4
1493,VAR_006042,1,False,0
1494,VAR_001735,0,False,2
1495,VAR_004435,1,True,-1
1496,VAR_000534,1,False,2
1497,VAR_000765,1,False,3
1498,VAR_002663,1,True,-1
1499,VAR_003209,0,False,3
1500,VAR_004472,1,False,1
1501,VAR_006090,1,False,3
1502,VAR_000017,0,False,0
1503,VAR_001615,0,False,3
1504,VAR_001006,1,True,-1
1505,VAR_002733,1,True,-1
1506,VAR_003840,1,False,2
1507,VAR_000225,1,False,3
1508,VAR_001489,1,False,4
1509,VAR_003320,1,False,0
1510,VAR_002859,1,True,-1
1511,VAR_005757,0,False,2
1512,VAR_002863,1,True,-1
1513,VAR_001972,1,True,-1
1514,VAR_004835,1,False,2
1515,VAR_006228,0,False,4
1516,VAR_002198,1,False,1
1517,VAR_001156,1,False,2
1518,VAR_001983,1,False,0
1519,VAR_002603,1,True,-1
1520,VAR_003126,1,True,-1
1521,VAR_000188,1,False,2
1522,VAR_001202,1,False,0
1523,VAR_002463,1,False,0
1524,VAR_002144,1,False,4
1525,VAR_005171,1,False,3
1526,VAR_005217,1,False,2
1527,VAR_004914,1,False,0
1528,VAR_005107,1,False,1
1529,VAR_001890,0,False,0
1530,VAR_002010,1,False,0
1531,VAR_000337,1,False,0
1532,VAR_006080,1,False,4
1533,VAR_000617,1,True,-1
1534,VAR_003316,0,False,4
1535,VAR_001173,1,False,3
1536,VAR_005804,1,False,1
1537,VAR_001681,1,False,0
1538,VAR_002783,1,True,-1
1539,VAR_004654,0,False,3
1540,VAR_003735,1,False,1
1541,VAR_002336,0,False,3
1542,VAR_000996,0,True,-1
1543,VAR_002618,1,True,-1
1544,VAR_006535,1,False,1
1545,VAR_000720,1,False,4
1546,VAR_005575,1,False,4
1547,VAR_002683,1,True,-1
1548,VAR_002824,0,True,-1
1549,VAR_003614,0,False,0
1550,VAR_001065,1,False,4
1551,VAR_000691,1,True,-1
1552,VAR_002594,1,True,-1
1553,VAR_004902,1,False,1
1554,VAR_003073,0,False,3
1555,VAR_000655,0,False,0
1556,VAR_003146,1,False,0
1557,VAR_002823,1,False,1
1558,VAR_005778,1,False,2
1559,VAR_000924,1,True,-1
1560,VAR_002620,1,True,-1
1561,VAR_005867,1,False,3
1562,VAR_003460,0,False,0
1563,VAR_005689,0,False,3
1564,VAR_005160,1,False,4
1565,VAR_003477,1,False,0
1566,VAR_003999,0,False,2
1567,VAR_002479,1,False,3
1568,VAR_005137,1,False,1
1569,VAR_005141,1,False,0
1570,VAR_002713,0,False,2
1571,VAR_003755,1,False,3
1572,VAR_002891,1,True,-1
1573,VAR_000719,1,False,0
1574,VAR_000488,1,False,2
1575,VAR_001096,1,True,-1
1576,VAR_002165,1,False,0
1577,VAR_000338,0,False,2
1578,VAR_004723,1,True,-1
1579,VAR_002125,0,False,3
1580,VAR_001358,0,False,1
1581,VAR_002001,1,False,2
1582,VAR_004753,0,False,1
1583,VAR_000854,1,False,2
1584,VAR_000726,0,False,4
1585,VAR_004333,0,True,-1
1586,VAR_001179,1,False,4
1587,VAR_001873,1,True,-1
1588,VAR_001400,1,False,1
1589,VAR_001750,1,False,3
1590,VAR_003180,0,False,1
1591,VAR_006323,0,False,1
1592,VAR_005720,0,False,1
1593,VAR_005392,0,False,4
1594,VAR_005186,1,False,3
1595,VAR_002065,0,False,2
1596,VAR_002769,1,True,-1
1597,VAR_006537,0,False,4
1598,VAR_006381,1,False,1
1599,VAR_001719,0,False,3
1600,VAR_002631,1,False,3
1601,VAR_006145,1,False,0
1602,VAR_001915,0,False,4
1603,VAR_001612,1,False,1
1604,VAR_006076,1,False,4
1605,VAR_002886,0,True,-1
1606,VAR_000025,1,False,0
1607,VAR_003329,1,False,1
1608,VAR_004726,1,False,4
1609,VAR_005402,1,False,1
1610,VAR_003113,1,True,-1
1611,VAR_003191,1,True,-1
1612,VAR_001022,1,True,-1
1613,VAR_005456,1,False,2
1614,VAR_002034,0,False,0
1615,VAR_004714,1,True,-1
1616,VAR_005142,1,False,3
1617,VAR_004636,0,False,0
1618,VAR_005093,1,False,2
1619,VAR_004196,0,False,3
1620,VAR_002508,1,False,0
1621,VAR_005643,1,False,0
1622,VAR_003341,1,False,0
1623,VAR_001997,1,False,1
1624,VAR_001949,1,True,-1
1625,VAR_003686,0,False,3
1626,VAR_002433,0,False,0
1627,VAR_000736,1,False,2
1628,VAR_000045,1,False,0
1629,VAR_002566,1,True,-1
1630,VAR_003084,1,True,-1
1631,VAR_000159,0,False,4
1632,VAR_000782,1,False,3
1633,VAR_003257,1,False,4
1634,VAR_000751,0,False,2
1635,VAR_003548,0,False,0
1636,VAR_002166,1,False,4
1637,VAR_005079,1,False,3
1638,VAR_003956,0,False,0
1639,VAR_002669,1,True,-1
1640,VAR_004329,1,False,0
1641,VAR_004743,1,False,4
1642,VAR_000330,1,False,3
1643,VAR_000268,1,False,2
1644,VAR_005970,0,False,1
1645,VAR_001875,1,True,-1
1646,VAR_001033,1,True,-1
1647,VAR_005188,1,False,3
1648,VAR_004635,0,False,0
1649,VAR_002629,1,True,-1
1650,VAR_000716,1,False,1
1651,VAR_004165,0,False,0
1652,VAR_000058,1,False,0
1653,VAR_002530,1,False,0
1654,VAR_001175,1,False,0
1655,VAR_000425,0,False,2
1656,VAR_005206,1,False,3
1657,VAR_003347,1,False,1
1658,VAR_005879,1,False,1
1659,VAR_003344,1,False,0
1660,VAR_002546,0,False,4
1661,VAR_006026,0,False,0
1662,VAR_003776,1,False,1
1663,VAR_000409,1,False,0
1664,VAR_002923,1,False,1
1665,VAR_001061,0,True,-1
1666,VAR_000563,0,False,3
1667,VAR_006105,1,False,1
1668,VAR_004544,1,True,-1
1669,VAR_003358,1,False,1
1670,VAR_004759,1,False,2
1671,VAR_003027,1,True,-1
1672,VAR_001765,1,False,0
1673,VAR_000566,1,True,-1
1674,VAR_000574,1,True,-1
1675,VAR_000633,1,True,-1
1676,VAR_003063,1,False,2
1677,VAR_001809,1,True,-1
1678,VAR_000831,0,False,2
1679,VAR_006044,1,False,0
1680,VAR_004563,1,True,-1
1681,VAR_003777,1,False,3
1682,VAR_005519,1,False,3
1683,VAR_003763,1,False,1
1684,VAR_003588,0,False,3
1685,VAR_002984,1,True,-1
1686,VAR_004968,1,False,3
1687,VAR_002453,1,False,3
1688,VAR_002434,1,False,4
1689,VAR_001217,0,False,3
1690,VAR_000085,1,False,4
1691,VAR_004547,1,True,-1
1692,VAR_003673,1,False,0
1693,VAR_005096,1,False,1
1694,VAR_000120,1,False,3
1695,VAR_001700,1,False,1
1696,VAR_004909,1,False,3
1697,VAR_004702,0,True,-1
1698,VAR_005329,0,False,1
1699,VAR_005398,1,False,1
1700,VAR_006055,1,False,4
1701,VAR_004124,0,False,1
1702,VAR_000592,1,True,-1
1703,VAR_005453,1,False,3
1704,VAR_000818,1,False,0
1705,VAR_001411,0,False,0
1706,VAR_000778,0,False,1
1707,VAR_001050,0,True,-1
1708,VAR_003496,0,False,0
1709,VAR_002827,1,True,-1
1710,VAR_003372,1,False,0
1711,VAR_002543,0,False,0
1712,VAR_001682,1,False,1
1713,VAR_000886,0,False,3
1714,VAR_003239,1,True,-1
1715,VAR_005792,1,False,4
1716,VAR_001800,1,False,0
1717,VAR_003928,0,False,1
1718,VAR_003123,0,False,3
1719,VAR_004014,1,False,3
1720,VAR_002247,1,False,0
1721,VAR_005670,0,False,3
1722,VAR_004008,1,False,2
1723,VAR_000918,0,False,3
1724,VAR_000629,1,True,-1
1725,VAR_004429,1,False,1
1726,VAR_005348,1,False,2
1727,VAR_000471,0,False,3
1728,VAR_002987,1,True,-1
1729,VAR_006374,1,False,0
1730,VAR_001196,0,False,3
1731,VAR_005370,1,False,0
1732,VAR_005939,1,False,0
1733,VAR_001478,1,False,0
1734,VAR_005396,1,False,0
1735,VAR_000942,1,False,1
1736,VAR_000367,1,False,0
1737,VAR_005460,1,False,2
1738,VAR_001570,1,False,4
1739,VAR_000307,1,False,0
1740,VAR_005146,1,False,0
1741,VAR_004372,0,False,3
1742,VAR_005182,1,False,2
1743,VAR_001812,1,True,-1
1744,VAR_001170,0,False,2
1745,VAR_005430,1,False,0
1746,VAR_003097,1,True,-1
1747,VAR_004772,0,False,1
1748,VAR_003119,1,True,-1
1749,VAR_001721,0,False,4
1750,VAR_001530,1,False,4
1751,VAR_004952,0,False,4
1752,VAR_004270,1,False,1
1753,VAR_005405,1,False,4
1754,VAR_003002,1,True,-1
1755,VAR_002333,1,False,0
1756,VAR_005686,1,False,0
1757,VAR_005037,0,False,4
1758,VAR_006041,0,False,2
1759,VAR_002386,0,True,-1
1760,VAR_004689,0,False,3
1761,VAR_004320,1,False,1
1762,VAR_002916,1,True,-1
1763,VAR_000108,1,False,1
1764,VAR_003414,1,False,4
1765,VAR_002950,1,True,-1
1766,VAR_006480,0,False,4
1767,VAR_001338,1,False,1
1768,VAR_006037,1,False,1
1769,VAR_002051,1,False,3
1770,VAR_004836,1,False,0
1771,VAR_000702,1,True,-1
1772,VAR_004548,1,True,-1
1773,VAR_003520,1,False,4
1774,VAR_000791,0,False,1
1775,VAR_001014,1,True,-1
1776,VAR_000257,1,False,3
1777,VAR_003258,1,False,2
1778,VAR_005801,1,False,2
1779,VAR_001856,1,True,-1
1780,VAR_000879,0,False,0
1781,VAR_002645,1,True,-1
1782,VAR_000276,1,False,4
1783,VAR_000776,0,False,0
