dataset,column,missing_rate
PAH,AL_25,0.6720430107526881
PAH,AL_289,0.6720430107526881
PAH,AL_288,0.6720430107526881
PAH,AL_287,0.6720430107526881
PAH,AL_286,0.6720430107526881
PAH,AL_24,0.6720430107526881
PAH,AL_23,0.6720430107526881
PAH,AL_22,0.6720430107526881
PAH,AL_252,0.6693548387096774
PAH,AL_250,0.6693548387096774
PAH,AL_251,0.6693548387096774
PAH,AL_253,0.6693548387096774
PAH,AL_285,0.6505376344086021
PAH,AL_293,0.6505376344086021
PAH,AL_292,0.6505376344086021
PAH,AL_291,0.6505376344086021
PAH,AL_294,0.6505376344086021
PAH,AL_281,0.6505376344086021
PAH,AL_279,0.6505376344086021
PAH,AL_280,0.6505376344086021
PAH,AL_290,0.6505376344086021
PAH,AL_282,0.6505376344086021
PAH,AL_283,0.6505376344086021
PAH,AL_284,0.6505376344086021
PAH,AL_265,0.6505376344086021
PAH,AL_264,0.6505376344086021
PAH,AL_274,0.6505376344086021
PAH,AL_275,0.6505376344086021
PAH,AL_278,0.6505376344086021
PAH,AL_271,0.6505376344086021
PAH,AL_270,0.6505376344086021
PAH,AL_269,0.6505376344086021
PAH,AL_268,0.6505376344086021
PAH,AL_267,0.6505376344086021
PAH,AL_266,0.6505376344086021
PAH,AL_277,0.6505376344086021
PAH,AL_276,0.6505376344086021
PAH,AL_242,0.6505376344086021
PAH,AL_246,0.6505376344086021
PAH,AL_245,0.6505376344086021
PAH,AL_244,0.6505376344086021
PAH,AL_247,0.6505376344086021
PAH,AL_241,0.6505376344086021
PAH,AL_243,0.6505376344086021
PAH,AL_232,0.6505376344086021
PAH,AL_239,0.6505376344086021
PAH,AL_223,0.6505376344086021
PAH,AL_224,0.6505376344086021
PAH,AL_229,0.6505376344086021
PAH,AL_228,0.6505376344086021
PAH,AL_227,0.6505376344086021
PAH,AL_226,0.6505376344086021
PAH,AL_225,0.6505376344086021
PAH,AL_240,0.6505376344086021
PAH,AL_238,0.6505376344086021
PAH,AL_263,0.6505376344086021
PAH,AL_260,0.6505376344086021
PAH,AL_258,0.6505376344086021
PAH,AL_259,0.6505376344086021
PAH,AL_261,0.6505376344086021
PAH,AL_262,0.6505376344086021
PAH,AL_256,0.6505376344086021
PAH,AL_257,0.6505376344086021
PAH,AL_254,0.6505376344086021
PAH,AL_255,0.6505376344086021
PAH,AL_248,0.6505376344086021
PAH,AL_249,0.6505376344086021
PAH,AL_273,0.6505376344086021
PAH,AL_272,0.6505376344086021
PAH,AL_210,0.6505376344086021
PAH,AL_211,0.6505376344086021
PAH,AL_212,0.6505376344086021
PAH,AL_213,0.6505376344086021
PAH,AL_221,0.6505376344086021
PAH,AL_220,0.6505376344086021
PAH,AL_219,0.6505376344086021
PAH,AL_218,0.6505376344086021
PAH,AL_222,0.6505376344086021
PAH,AL_209,0.6505376344086021
PAH,AL_207,0.6505376344086021
PAH,AL_208,0.6505376344086021
PAH,AL_205,0.6505376344086021
PAH,AL_204,0.6505376344086021
PAH,AL_203,0.6505376344086021
PAH,AL_206,0.6505376344086021
PAH,AL_194,0.6505376344086021
PAH,AL_195,0.6505376344086021
PAH,AL_196,0.6505376344086021
PAH,AL_197,0.6505376344086021
PAH,AL_198,0.6505376344086021
PAH,AL_199,0.6505376344086021
PAH,AL_200,0.6505376344086021
PAH,AL_201,0.6505376344086021
PAH,AL_202,0.6505376344086021
PAH,AL_231,0.6505376344086021
PAH,AL_230,0.6505376344086021
PAH,AL_237,0.6505376344086021
PAH,AL_236,0.6505376344086021
PAH,AL_235,0.6505376344086021
PAH,AL_234,0.6505376344086021
PAH,AL_233,0.6505376344086021
PAH,AL_192,0.6505376344086021
PAH,AL_187,0.6505376344086021
PAH,AL_189,0.6505376344086021
PAH,AL_188,0.6505376344086021
PAH,AL_193,0.6505376344086021
PAH,AL_191,0.6505376344086021
PAH,AL_190,0.6505376344086021
PAH,AL_95,0.6129032258064516
PAH,AL_82,0.6129032258064516
PAH,CAT_2,0.6129032258064516
PAH,AL_81,0.6129032258064516
PAH,AL_80,0.6129032258064516
PAH,AL_79,0.6129032258064516
PAH,AL_98,0.6129032258064516
PAH,AL_97,0.6129032258064516
PAH,AL_96,0.6129032258064516
PAH,AL_92,0.6129032258064516
PAH,AL_93,0.6129032258064516
PAH,AL_94,0.6129032258064516
PAH,AL_91,0.6129032258064516
PAH,AL_90,0.6129032258064516
PAH,AL_78,0.6129032258064516
PAH,AL_77,0.6129032258064516
PAH,AL_76,0.6129032258064516
PAH,AL_75,0.6129032258064516
PAH,AL_83,0.6129032258064516
PAH,AL_89,0.6129032258064516
PAH,AL_88,0.6129032258064516
PAH,AL_87,0.6129032258064516
PAH,AL_86,0.6129032258064516
PAH,AL_85,0.6129032258064516
PAH,AL_84,0.6129032258064516
PAH,AL_74,0.5806451612903226
PAH,AL_47,0.5806451612903226
PAH,AL_48,0.5806451612903226
PAH,AL_49,0.5806451612903226
PAH,AL_50,0.5806451612903226
PAH,AL_51,0.5806451612903226
PAH,AL_52,0.5806451612903226
PAH,AL_53,0.5806451612903226
PAH,AL_54,0.5806451612903226
PAH,AL_55,0.5806451612903226
PAH,AL_56,0.5806451612903226
PAH,AL_57,0.5806451612903226
PAH,AL_58,0.5806451612903226
PAH,AL_59,0.5806451612903226
PAH,AL_60,0.5806451612903226
PAH,AL_61,0.5806451612903226
PAH,AL_62,0.5806451612903226
PAH,AL_39,0.5806451612903226
PAH,AL_40,0.5806451612903226
PAH,AL_41,0.5806451612903226
PAH,AL_42,0.5806451612903226
PAH,AL_68,0.5806451612903226
PAH,AL_65,0.5806451612903226
PAH,AL_63,0.5806451612903226
PAH,AL_46,0.5806451612903226
PAH,AL_43,0.5806451612903226
PAH,AL_44,0.5806451612903226
PAH,AL_45,0.5806451612903226
PAH,AL_70,0.5806451612903226
PAH,AL_71,0.5806451612903226
PAH,AL_72,0.5806451612903226
PAH,AL_73,0.5806451612903226
PAH,AL_69,0.5806451612903226
PAH,AL_67,0.5806451612903226
PAH,AL_66,0.5806451612903226
PAH,AL_64,0.5806451612903226
PAH,EK_3,0.478494623655914
PAH,AL_164,0.45698924731182794
PAH,AL_162,0.45698924731182794
PAH,AL_163,0.45698924731182794
PAH,AL_169,0.45698924731182794
PAH,AL_170,0.45698924731182794
PAH,AL_166,0.45698924731182794
PAH,AL_165,0.45698924731182794
PAH,AL_156,0.45698924731182794
PAH,AL_155,0.45698924731182794
PAH,AL_154,0.45698924731182794
PAH,AL_153,0.45698924731182794
PAH,AL_182,0.45698924731182794
PAH,AL_181,0.45698924731182794
PAH,AL_180,0.45698924731182794
PAH,AL_179,0.45698924731182794
PAH,AL_178,0.45698924731182794
PAH,AL_177,0.45698924731182794
PAH,AL_176,0.45698924731182794
PAH,AL_161,0.45698924731182794
PAH,AL_160,0.45698924731182794
PAH,AL_159,0.45698924731182794
PAH,AL_158,0.45698924731182794
PAH,AL_157,0.45698924731182794
PAH,AL_114,0.45698924731182794
PAH,AL_113,0.45698924731182794
PAH,AL_112,0.45698924731182794
PAH,AL_111,0.45698924731182794
PAH,AL_102,0.45698924731182794
PAH,AL_103,0.45698924731182794
PAH,AL_104,0.45698924731182794
PAH,AL_99,0.45698924731182794
PAH,AL_115,0.45698924731182794
PAH,AL_116,0.45698924731182794
PAH,AL_117,0.45698924731182794
PAH,AL_118,0.45698924731182794
PAH,AL_119,0.45698924731182794
PAH,AL_120,0.45698924731182794
PAH,AL_101,0.45698924731182794
PAH,AL_100,0.45698924731182794
PAH,AL_131,0.45698924731182794
PAH,AL_132,0.45698924731182794
PAH,AL_133,0.45698924731182794
PAH,AL_134,0.45698924731182794
PAH,AL_110,0.45698924731182794
PAH,AL_109,0.45698924731182794
PAH,AL_108,0.45698924731182794
PAH,AL_107,0.45698924731182794
PAH,AL_135,0.45698924731182794
PAH,AL_148,0.45698924731182794
PAH,AL_149,0.45698924731182794
PAH,AL_150,0.45698924731182794
PAH,AL_168,0.45698924731182794
PAH,AL_167,0.45698924731182794
PAH,AL_137,0.45698924731182794
PAH,AL_138,0.45698924731182794
PAH,AL_171,0.45698924731182794
PAH,AL_172,0.45698924731182794
PAH,AL_173,0.45698924731182794
PAH,AL_174,0.45698924731182794
PAH,AL_175,0.45698924731182794
PAH,AL_106,0.45698924731182794
PAH,AL_136,0.45698924731182794
PAH,AL_105,0.45698924731182794
PAH,AL_139,0.45698924731182794
PAH,AL_140,0.45698924731182794
PAH,AL_141,0.45698924731182794
PAH,AL_142,0.45698924731182794
PAH,AL_143,0.45698924731182794
PAH,AL_144,0.45698924731182794
PAH,AL_145,0.45698924731182794
PAH,AL_146,0.45698924731182794
PAH,AL_123,0.45698924731182794
PAH,AL_124,0.45698924731182794
PAH,AL_125,0.45698924731182794
PAH,AL_126,0.45698924731182794
PAH,AL_127,0.45698924731182794
PAH,AL_128,0.45698924731182794
PAH,AL_129,0.45698924731182794
PAH,AL_130,0.45698924731182794
PAH,AL_147,0.45698924731182794
PAH,AL_152,0.45698924731182794
PAH,AL_121,0.45698924731182794
PAH,AL_122,0.45698924731182794
PAH,AL_151,0.45698924731182794
PAH,AL_11,0.40860215053763443
PAH,AL_9,0.40860215053763443
PAH,AL_8,0.40860215053763443
PAH,AL_14,0.40860215053763443
PAH,AL_10,0.40860215053763443
PAH,AL_7,0.40860215053763443
PAH,AL_12,0.40860215053763443
PAH,AL_15,0.40860215053763443
PAH,AL_13,0.40860215053763443
PAH,CAT_1,0.3629032258064516
PAH,AL_26,0.3629032258064516
PAH,AL_312,0.3387096774193548
PAH,AL_313,0.3387096774193548
PAH,AL_314,0.3387096774193548
PAH,AL_329,0.3387096774193548
PAH,AL_331,0.3387096774193548
PAH,AL_334,0.3387096774193548
PAH,AL_332,0.3387096774193548
PAH,AL_330,0.3387096774193548
PAH,AL_333,0.3387096774193548
PAH,AL_328,0.3387096774193548
PAH,AL_327,0.3387096774193548
PAH,AL_315,0.3387096774193548
PAH,AL_300,0.3387096774193548
PAH,AL_301,0.3387096774193548
PAH,AL_302,0.3387096774193548
PAH,AL_303,0.3387096774193548
PAH,AL_304,0.3387096774193548
PAH,AL_305,0.3387096774193548
PAH,AL_306,0.3387096774193548
PAH,AL_299,0.3387096774193548
PAH,AL_296,0.3387096774193548
PAH,AL_297,0.3387096774193548
PAH,AL_298,0.3387096774193548
PAH,AL_295,0.3387096774193548
PAH,AL_320,0.3387096774193548
PAH,AL_321,0.3387096774193548
PAH,AL_322,0.3387096774193548
PAH,AL_323,0.3387096774193548
PAH,AL_316,0.3387096774193548
PAH,AL_317,0.3387096774193548
PAH,AL_318,0.3387096774193548
PAH,AL_319,0.3387096774193548
PAH,AL_324,0.3387096774193548
PAH,AL_325,0.3387096774193548
PAH,AL_326,0.3387096774193548
PAH,AL_307,0.3387096774193548
PAH,AL_308,0.3387096774193548
PAH,AL_309,0.3387096774193548
PAH,AL_310,0.3387096774193548
PAH,AL_311,0.3387096774193548
PAH,AL_186,0.2661290322580645
PAH,EK_5,0.02956989247311828
PAH,EK_9,0.02956989247311828
PAH,CAT_5,0.02956989247311828
PAH,EK_8,0.02956989247311828
PAH,EK_4,0.02956989247311828
PAH,EK_6,0.02956989247311828
PAH,EK_7,0.02956989247311828
PAH,EK_1,0.02956989247311828
PAH,EK_2,0.02956989247311828
PAH,CAT_3,0.02956989247311828
PAH,CAT_4,0.02956989247311828
PAH,AA_2,0.024193548387096774
PAH,AA_1,0.024193548387096774
PAH,Variant_ID,0.0
PAH,Label,0.0
CFTR,CAT_6,0.9819819819819819
CFTR,AL_33,0.8648648648648649
CFTR,AL_29,0.8648648648648649
CFTR,AL_30,0.8648648648648649
CFTR,AL_27,0.8648648648648649
CFTR,AL_34,0.8648648648648649
CFTR,AL_38,0.8648648648648649
CFTR,AL_37,0.8648648648648649
CFTR,AL_36,0.8648648648648649
CFTR,AL_35,0.8648648648648649
CFTR,AL_32,0.8648648648648649
CFTR,AL_31,0.8648648648648649
CFTR,AL_3,0.8648648648648649
CFTR,AL_28,0.8648648648648649
CFTR,AL_1,0.8648648648648649
CFTR,AL_6,0.8648648648648649
CFTR,AL_4,0.8648648648648649
CFTR,AL_5,0.8648648648648649
CFTR,AL_2,0.8648648648648649
CFTR,AL_20,0.5045045045045045
CFTR,AL_22,0.5045045045045045
CFTR,AL_23,0.5045045045045045
CFTR,AL_217,0.5045045045045045
CFTR,AL_21,0.5045045045045045
CFTR,AL_18,0.5045045045045045
CFTR,AL_19,0.5045045045045045
CFTR,AL_24,0.5045045045045045
CFTR,AL_214,0.5045045045045045
CFTR,AL_215,0.5045045045045045
CFTR,AL_216,0.5045045045045045
CFTR,AL_17,0.5045045045045045
CFTR,AL_25,0.5045045045045045
CFTR,AL_16,0.5045045045045045
CFTR,AL_184,0.4954954954954955
CFTR,AL_185,0.4954954954954955
CFTR,AL_183,0.4954954954954955
CFTR,EK_3,0.44144144144144143
CFTR,AL_253,0.38738738738738737
CFTR,AL_250,0.38738738738738737
CFTR,AL_252,0.38738738738738737
CFTR,AL_251,0.38738738738738737
CFTR,AL_286,0.3783783783783784
CFTR,AL_288,0.3783783783783784
CFTR,AL_287,0.3783783783783784
CFTR,AL_289,0.3783783783783784
CFTR,AL_284,0.36936936936936937
CFTR,AL_293,0.36936936936936937
CFTR,AL_292,0.36936936936936937
CFTR,AL_291,0.36936936936936937
CFTR,AL_294,0.36936936936936937
CFTR,AL_280,0.36936936936936937
CFTR,AL_282,0.36936936936936937
CFTR,AL_279,0.36936936936936937
CFTR,AL_290,0.36936936936936937
CFTR,AL_285,0.36936936936936937
CFTR,AL_281,0.36936936936936937
CFTR,AL_283,0.36936936936936937
CFTR,AL_264,0.36936936936936937
CFTR,AL_263,0.36936936936936937
CFTR,AL_277,0.36936936936936937
CFTR,AL_274,0.36936936936936937
CFTR,AL_278,0.36936936936936937
CFTR,AL_270,0.36936936936936937
CFTR,AL_269,0.36936936936936937
CFTR,AL_268,0.36936936936936937
CFTR,AL_267,0.36936936936936937
CFTR,AL_266,0.36936936936936937
CFTR,AL_273,0.36936936936936937
CFTR,AL_276,0.36936936936936937
CFTR,AL_275,0.36936936936936937
CFTR,AL_245,0.36936936936936937
CFTR,AL_246,0.36936936936936937
CFTR,AL_244,0.36936936936936937
CFTR,AL_247,0.36936936936936937
CFTR,AL_242,0.36936936936936937
CFTR,AL_241,0.36936936936936937
CFTR,AL_243,0.36936936936936937
CFTR,AL_232,0.36936936936936937
CFTR,AL_239,0.36936936936936937
CFTR,AL_223,0.36936936936936937
CFTR,AL_224,0.36936936936936937
CFTR,AL_229,0.36936936936936937
CFTR,AL_228,0.36936936936936937
CFTR,AL_227,0.36936936936936937
CFTR,AL_226,0.36936936936936937
CFTR,AL_225,0.36936936936936937
CFTR,AL_240,0.36936936936936937
CFTR,AL_238,0.36936936936936937
CFTR,AL_265,0.36936936936936937
CFTR,AL_259,0.36936936936936937
CFTR,AL_258,0.36936936936936937
CFTR,AL_260,0.36936936936936937
CFTR,AL_261,0.36936936936936937
CFTR,AL_262,0.36936936936936937
CFTR,AL_255,0.36936936936936937
CFTR,AL_256,0.36936936936936937
CFTR,AL_257,0.36936936936936937
CFTR,AL_254,0.36936936936936937
CFTR,AL_249,0.36936936936936937
CFTR,AL_248,0.36936936936936937
CFTR,AL_272,0.36936936936936937
CFTR,AL_271,0.36936936936936937
CFTR,AL_210,0.36936936936936937
CFTR,AL_211,0.36936936936936937
CFTR,AL_212,0.36936936936936937
CFTR,AL_213,0.36936936936936937
CFTR,AL_221,0.36936936936936937
CFTR,AL_220,0.36936936936936937
CFTR,AL_219,0.36936936936936937
CFTR,AL_218,0.36936936936936937
CFTR,AL_222,0.36936936936936937
CFTR,AL_209,0.36936936936936937
CFTR,AL_207,0.36936936936936937
CFTR,AL_208,0.36936936936936937
CFTR,AL_205,0.36936936936936937
CFTR,AL_204,0.36936936936936937
CFTR,AL_203,0.36936936936936937
CFTR,AL_206,0.36936936936936937
CFTR,AL_194,0.36936936936936937
CFTR,AL_195,0.36936936936936937
CFTR,AL_196,0.36936936936936937
CFTR,AL_197,0.36936936936936937
CFTR,AL_198,0.36936936936936937
CFTR,AL_199,0.36936936936936937
CFTR,AL_200,0.36936936936936937
CFTR,AL_201,0.36936936936936937
CFTR,AL_202,0.36936936936936937
CFTR,AL_231,0.36936936936936937
CFTR,AL_230,0.36936936936936937
CFTR,AL_237,0.36936936936936937
CFTR,AL_236,0.36936936936936937
CFTR,AL_235,0.36936936936936937
CFTR,AL_234,0.36936936936936937
CFTR,AL_233,0.36936936936936937
CFTR,AL_192,0.36936936936936937
CFTR,AL_187,0.36936936936936937
CFTR,AL_189,0.36936936936936937
CFTR,AL_188,0.36936936936936937
CFTR,AL_193,0.36936936936936937
CFTR,AL_191,0.36936936936936937
CFTR,AL_190,0.36936936936936937
CFTR,AL_95,0.3333333333333333
CFTR,AL_82,0.3333333333333333
CFTR,CAT_2,0.3333333333333333
CFTR,AL_80,0.3333333333333333
CFTR,AL_81,0.3333333333333333
CFTR,AL_79,0.3333333333333333
CFTR,AL_98,0.3333333333333333
CFTR,AL_97,0.3333333333333333
CFTR,AL_96,0.3333333333333333
CFTR,AL_91,0.3333333333333333
CFTR,AL_92,0.3333333333333333
CFTR,AL_93,0.3333333333333333
CFTR,AL_94,0.3333333333333333
CFTR,AL_90,0.3333333333333333
CFTR,AL_77,0.3333333333333333
CFTR,AL_76,0.3333333333333333
CFTR,AL_75,0.3333333333333333
CFTR,AL_78,0.3333333333333333
CFTR,AL_89,0.3333333333333333
CFTR,AL_88,0.3333333333333333
CFTR,AL_87,0.3333333333333333
CFTR,AL_86,0.3333333333333333
CFTR,AL_85,0.3333333333333333
CFTR,AL_84,0.3333333333333333
CFTR,AL_83,0.3333333333333333
CFTR,AL_47,0.2972972972972973
CFTR,AL_48,0.2972972972972973
CFTR,AL_49,0.2972972972972973
CFTR,AL_50,0.2972972972972973
CFTR,AL_51,0.2972972972972973
CFTR,AL_52,0.2972972972972973
CFTR,AL_53,0.2972972972972973
CFTR,AL_54,0.2972972972972973
CFTR,AL_55,0.2972972972972973
CFTR,AL_56,0.2972972972972973
CFTR,AL_57,0.2972972972972973
CFTR,AL_58,0.2972972972972973
CFTR,AL_59,0.2972972972972973
CFTR,AL_60,0.2972972972972973
CFTR,AL_61,0.2972972972972973
CFTR,AL_62,0.2972972972972973
CFTR,AL_39,0.2972972972972973
CFTR,AL_40,0.2972972972972973
CFTR,AL_41,0.2972972972972973
CFTR,AL_42,0.2972972972972973
CFTR,AL_68,0.2972972972972973
CFTR,AL_65,0.2972972972972973
CFTR,AL_63,0.2972972972972973
CFTR,AL_46,0.2972972972972973
CFTR,AL_43,0.2972972972972973
CFTR,AL_44,0.2972972972972973
CFTR,AL_45,0.2972972972972973
CFTR,AL_70,0.2972972972972973
CFTR,AL_71,0.2972972972972973
CFTR,AL_72,0.2972972972972973
CFTR,AL_73,0.2972972972972973
CFTR,AL_74,0.2972972972972973
CFTR,AL_67,0.2972972972972973
CFTR,AL_66,0.2972972972972973
CFTR,AL_64,0.2972972972972973
CFTR,AL_69,0.2972972972972973
CFTR,AL_162,0.1981981981981982
CFTR,AL_161,0.1981981981981982
CFTR,AL_160,0.1981981981981982
CFTR,AL_163,0.1981981981981982
CFTR,AL_169,0.1981981981981982
CFTR,AL_165,0.1981981981981982
CFTR,AL_164,0.1981981981981982
CFTR,AL_155,0.1981981981981982
CFTR,AL_154,0.1981981981981982
CFTR,AL_153,0.1981981981981982
CFTR,AL_182,0.1981981981981982
CFTR,AL_181,0.1981981981981982
CFTR,AL_180,0.1981981981981982
CFTR,AL_179,0.1981981981981982
CFTR,AL_178,0.1981981981981982
CFTR,AL_177,0.1981981981981982
CFTR,AL_176,0.1981981981981982
CFTR,AL_175,0.1981981981981982
CFTR,AL_174,0.1981981981981982
CFTR,AL_159,0.1981981981981982
CFTR,AL_158,0.1981981981981982
CFTR,AL_157,0.1981981981981982
CFTR,AL_156,0.1981981981981982
CFTR,AL_113,0.1981981981981982
CFTR,AL_112,0.1981981981981982
CFTR,AL_111,0.1981981981981982
CFTR,AL_110,0.1981981981981982
CFTR,AL_103,0.1981981981981982
CFTR,AL_102,0.1981981981981982
CFTR,AL_101,0.1981981981981982
CFTR,AL_104,0.1981981981981982
CFTR,AL_99,0.1981981981981982
CFTR,AL_115,0.1981981981981982
CFTR,AL_116,0.1981981981981982
CFTR,AL_117,0.1981981981981982
CFTR,AL_118,0.1981981981981982
CFTR,AL_119,0.1981981981981982
CFTR,AL_120,0.1981981981981982
CFTR,AL_100,0.1981981981981982
CFTR,AL_106,0.1981981981981982
CFTR,AL_131,0.1981981981981982
CFTR,AL_132,0.1981981981981982
CFTR,AL_133,0.1981981981981982
CFTR,AL_109,0.1981981981981982
CFTR,AL_108,0.1981981981981982
CFTR,AL_107,0.1981981981981982
CFTR,AL_114,0.1981981981981982
CFTR,AL_134,0.1981981981981982
CFTR,AL_147,0.1981981981981982
CFTR,AL_148,0.1981981981981982
CFTR,AL_149,0.1981981981981982
CFTR,AL_167,0.1981981981981982
CFTR,AL_166,0.1981981981981982
CFTR,AL_137,0.1981981981981982
CFTR,AL_168,0.1981981981981982
CFTR,AL_170,0.1981981981981982
CFTR,AL_171,0.1981981981981982
CFTR,AL_172,0.1981981981981982
CFTR,AL_173,0.1981981981981982
CFTR,AL_105,0.1981981981981982
CFTR,AL_136,0.1981981981981982
CFTR,AL_135,0.1981981981981982
CFTR,AL_138,0.1981981981981982
CFTR,AL_146,0.1981981981981982
CFTR,AL_139,0.1981981981981982
CFTR,AL_140,0.1981981981981982
CFTR,AL_141,0.1981981981981982
CFTR,AL_142,0.1981981981981982
CFTR,AL_143,0.1981981981981982
CFTR,AL_144,0.1981981981981982
CFTR,AL_145,0.1981981981981982
CFTR,AL_122,0.1981981981981982
CFTR,AL_123,0.1981981981981982
CFTR,AL_124,0.1981981981981982
CFTR,AL_125,0.1981981981981982
CFTR,AL_126,0.1981981981981982
CFTR,AL_127,0.1981981981981982
CFTR,AL_128,0.1981981981981982
CFTR,AL_129,0.1981981981981982
CFTR,AL_130,0.1981981981981982
CFTR,AL_151,0.1981981981981982
CFTR,AL_152,0.1981981981981982
CFTR,AL_121,0.1981981981981982
CFTR,AL_150,0.1981981981981982
CFTR,AL_10,0.15315315315315314
CFTR,AL_9,0.15315315315315314
CFTR,AL_7,0.15315315315315314
CFTR,AL_13,0.15315315315315314
CFTR,AL_14,0.15315315315315314
CFTR,AL_8,0.15315315315315314
CFTR,AL_11,0.15315315315315314
CFTR,AL_15,0.15315315315315314
CFTR,AL_12,0.15315315315315314
CFTR,CAT_1,0.14414414414414414
CFTR,AL_26,0.14414414414414414
CFTR,AL_312,0.13513513513513514
CFTR,AL_313,0.13513513513513514
CFTR,AL_314,0.13513513513513514
CFTR,AL_330,0.13513513513513514
CFTR,AL_334,0.13513513513513514
CFTR,AL_333,0.13513513513513514
CFTR,AL_331,0.13513513513513514
CFTR,AL_329,0.13513513513513514
CFTR,AL_332,0.13513513513513514
CFTR,AL_328,0.13513513513513514
CFTR,AL_327,0.13513513513513514
CFTR,AL_315,0.13513513513513514
CFTR,AL_300,0.13513513513513514
CFTR,AL_301,0.13513513513513514
CFTR,AL_302,0.13513513513513514
CFTR,AL_303,0.13513513513513514
CFTR,AL_304,0.13513513513513514
CFTR,AL_305,0.13513513513513514
CFTR,AL_306,0.13513513513513514
CFTR,AL_299,0.13513513513513514
CFTR,AL_296,0.13513513513513514
CFTR,AL_297,0.13513513513513514
CFTR,AL_298,0.13513513513513514
CFTR,AL_295,0.13513513513513514
CFTR,AL_320,0.13513513513513514
CFTR,AL_321,0.13513513513513514
CFTR,AL_322,0.13513513513513514
CFTR,AL_323,0.13513513513513514
CFTR,AL_316,0.13513513513513514
CFTR,AL_317,0.13513513513513514
CFTR,AL_318,0.13513513513513514
CFTR,AL_319,0.13513513513513514
CFTR,AL_324,0.13513513513513514
CFTR,AL_325,0.13513513513513514
CFTR,AL_326,0.13513513513513514
CFTR,AL_307,0.13513513513513514
CFTR,AL_308,0.13513513513513514
CFTR,AL_309,0.13513513513513514
CFTR,AL_310,0.13513513513513514
CFTR,AL_311,0.13513513513513514
CFTR,AL_186,0.06306306306306306
CFTR,EK_5,0.0
CFTR,CAT_5,0.0
CFTR,EK_6,0.0
CFTR,EK_8,0.0
CFTR,EK_9,0.0
CFTR,AA_1,0.0
CFTR,Variant_ID,0.0
CFTR,EK_4,0.0
CFTR,AA_2,0.0
CFTR,EK_7,0.0
CFTR,CAT_3,0.0
CFTR,CAT_4,0.0
CFTR,EK_2,0.0
CFTR,EK_1,0.0
CFTR,Label,0.0
