Variant_ID,predicted_probability,predicted_label,threshold_used,model_id,uncertainty_flag
VAR_005239,0.9514676923557471,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001327,0.28729383465990677,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_006047,0.9797558993449414,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002871,0.67801530913933,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_006316,0.04778885206741665,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003483,0.18019188213864734,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005130,0.8944470123095691,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004786,0.8280701957504193,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_006373,0.16162786881196017,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003896,0.15338300010751166,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003321,0.9566088856262873,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001477,0.5386094100188319,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002638,0.9888582179307652,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000644,0.8867976118165657,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000465,0.06681237293569366,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_000816,0.9223290814466623,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002264,0.7548681747579531,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002755,0.8950056778214529,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000275,0.7632057579923137,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002846,0.9045630509918644,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_006490,0.8710130530144076,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002640,0.8218683905197993,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002362,0.9255961133360487,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000221,0.8539318475415393,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000009,0.5647629541840193,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005898,0.27327516758748444,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_000332,0.9672496705334214,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003093,0.5543380781517333,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004022,0.8922681293864322,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004819,0.8449023124384781,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000882,0.9035086477781471,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000623,0.9070431119720118,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002802,0.9242540174709858,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000951,0.9383020129589563,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003800,0.9043163887100019,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002773,0.13783401682780752,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003761,0.2818501394982612,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005276,0.28729383465990677,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005143,0.927783809080014,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001955,0.0626978755553219,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002106,0.3462573523197132,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003246,0.946742572955804,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004940,0.8745459845787322,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000099,0.009091613212547294,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005611,0.9236249784388577,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004605,0.8955385077173229,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000606,0.8862142207609391,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000505,0.9329352966873975,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003585,0.03173119380311945,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004761,0.859130506402707,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005227,0.9837933382143542,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004155,0.12824956435397156,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005858,0.9707243268774376,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004369,0.22809456811707882,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004037,0.9740551323974529,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004913,0.5413684105707337,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005941,0.12944226215806023,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002759,0.8894786742431816,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003557,0.014993126579784048,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_001749,0.043896433864479376,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_000685,0.9512912971519248,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001133,0.8643757097198083,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000197,0.20114032659288741,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004317,0.6503983341614731,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003152,0.8859994974350807,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005616,0.8771759133768161,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002556,0.06724954079177908,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003697,0.11593306764742346,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005290,0.197696942996525,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004806,0.7987280280298847,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003262,0.16267046969662627,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002931,0.9753340056117533,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002899,0.7088617816639535,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004980,0.9457066395330382,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002847,0.927503689522464,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005358,0.9110468412851355,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005957,0.9226479997836081,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005591,0.7900837999994215,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000251,0.03140724275996958,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003825,0.09417645033624214,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_001857,0.5604595797303288,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001410,0.28729383465990677,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_001268,0.1615244533040751,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_001000,0.05850745102779683,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002757,0.7562550644730727,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003062,0.9765970971400209,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002064,0.15535300005625544,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004216,0.23553895778351489,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003692,0.16561448809249832,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005007,0.14743619429375537,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004252,0.9566600318091393,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000567,0.886125447700793,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_006463,0.9275608507685608,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000846,0.17707473480467212,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002188,0.9763465500275419,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002664,0.619130173972065,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003124,0.0328790051693439,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003155,0.20021503350588296,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005106,0.8829140704012669,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004989,0.0441439203046358,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005526,0.8711510699334601,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003681,0.10409814290847785,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004789,0.9030326446811958,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_006370,0.9776683549257389,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002910,0.8407745595588946,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003162,0.8267520582214719,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001148,0.6609149199261762,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005854,0.973717398003552,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001380,0.600674162532076,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003229,0.4373170779835039,0,0.4381502900787569,audited_master_only_lgbm,uncertain
VAR_003538,0.7942757570211223,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002334,0.792027650411039,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003070,0.8901928435919052,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000675,0.8464033567176765,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_006383,0.7394648637557888,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000903,0.28729383465990677,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002159,0.8177506055229781,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003946,0.8539339842126764,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001995,0.9410561628907524,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001340,0.49720158494383554,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004727,0.8957143306180889,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004460,0.025647609202487112,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_006066,0.6845139567312897,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000245,0.4300762051661764,0,0.4381502900787569,audited_master_only_lgbm,uncertain
VAR_003500,0.012929279278016778,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002146,0.9213032709063039,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004199,0.9745511191775561,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002340,0.7811377353983795,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002739,0.39738847235014274,0,0.4381502900787569,audited_master_only_lgbm,uncertain
VAR_003764,0.8154518451241806,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004838,0.6124789218216607,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002753,0.4803152456967301,1,0.4381502900787569,audited_master_only_lgbm,uncertain
VAR_000244,0.7888331996054234,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001543,0.28729383465990677,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004524,0.7604937776846588,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004177,0.949861038370527,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001088,0.8176367291768315,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004720,0.9324754954089202,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005433,0.14221753813620694,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002718,0.9624016583151792,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005088,0.9257563323487763,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001796,0.6790438249457776,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004123,0.8426983097444615,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002514,0.06077445794446467,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004085,0.024643337603712494,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003154,0.4905850855549815,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005296,0.41518884027145786,0,0.4381502900787569,audited_master_only_lgbm,uncertain
VAR_001215,0.8225383116304211,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002940,0.8025172867499551,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000590,0.9562648449449538,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005880,0.26601797115050685,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005934,0.7391287607311235,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002744,0.6897026865337081,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004044,0.03367370047007576,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002841,0.9502645704654326,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000904,0.03495724653417738,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_000833,0.9238195190336421,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002408,0.8930940372073009,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003175,0.9141684927781594,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001258,0.5112852248639485,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001438,0.22991390258192573,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005949,0.026374253134132768,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003784,0.9452300706424369,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000992,0.9599456898600829,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000109,0.8782765622501187,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_006462,0.783961472111233,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000111,0.8405033844819602,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000119,0.8634092414218679,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_006489,0.7311399029377339,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004384,0.9346718947567318,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004546,0.9685809914258525,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004363,0.06552157635949381,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_000643,0.9724977488590442,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002067,0.03797937969589515,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005944,0.9204749838459058,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003312,0.23876181551726644,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002193,0.11935438040134386,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003410,0.8703995455991058,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002355,0.7811081990361285,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000928,0.9737944607789729,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002279,0.6674178681234741,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005495,0.8532714290910364,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003034,0.2608211929163754,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_001233,0.01764753104381433,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_000260,0.7723219095898006,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003075,0.9411349151469963,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_006061,0.8393026773232448,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000721,0.9927949409562633,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004817,0.3093462153653655,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003969,0.968387611317671,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002887,0.8053634418983219,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001619,0.28729383465990677,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005357,0.9847416831923131,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004107,0.9740633576246696,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000865,0.33443842459412476,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002689,0.7777357807883077,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001883,0.9380223192035833,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002977,0.27327516758748444,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_006174,0.886855281979352,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004924,0.8031458517528277,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005513,0.9875265858215425,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000047,0.09821644147620003,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002510,0.6314527465071559,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001414,0.2841629458924807,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005552,0.9462712053840425,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004400,0.873701335447713,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000142,0.9497089845520957,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003010,0.5179238346554007,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004996,0.8784568662237924,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004302,0.32230804156051635,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002742,0.8755210715745375,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004528,0.9361404921082624,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004081,0.9325965857161216,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004060,0.8273179026574031,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005462,0.04671416742258915,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005573,0.8896379871231899,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000240,0.8387247622778102,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005996,0.5156824062583365,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002137,0.7546892528529423,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000841,0.6409034920502903,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002516,0.7133173514021046,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002127,0.28729383465990677,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005536,0.9801024769314521,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004480,0.11848873062463915,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_000783,0.7780621535069001,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003902,0.28729383465990677,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_001653,0.5745789597741162,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000513,0.09080007453835713,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_001554,0.6449625552330686,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001379,0.7648551791783882,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004800,0.0076340364490346145,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_001174,0.672018839811745,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000069,0.9489034982984444,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004027,0.8595722206961813,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004401,0.9594625224311826,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000729,0.938784390406201,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003961,0.9945546674692735,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005455,0.9749832291698246,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002587,0.6613548255277654,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002403,0.02967760716532076,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004881,0.8406448388757777,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005859,0.7871353602328904,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005282,0.3592535454937682,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_001143,0.9799672966303394,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003067,0.1463586853374366,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_003679,0.8251121800928577,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003411,0.6712223783751281,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002869,0.8632131473880796,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000289,0.8810064479857778,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001816,0.9432176951950558,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002265,0.9158718628849137,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004348,0.14233240569741518,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_005185,0.9483633486380768,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003910,0.6924646241262575,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000676,0.5155463930757695,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001343,0.28729383465990677,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_000196,0.6284767074250546,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000303,0.9468844832905496,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005350,0.9470064017949155,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005995,0.4966543170259038,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000967,0.8614135013503078,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_006149,0.9276828598457519,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000987,0.8856112562305634,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002047,0.8250309393757547,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003248,0.9488757908714279,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002920,0.21467557899898387,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002178,0.7308729229341517,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002581,0.5629894143139602,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000975,0.9780749108277238,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004179,0.07207848724876736,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_000944,0.9966405979762712,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001950,0.91656189004221,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005354,0.9064270768398691,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003536,0.9079097706953355,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002786,0.8713937155079735,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002464,0.9532335179475051,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003026,0.5887444592835548,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002252,0.10757241410094522,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_000041,0.8409642796755223,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004929,0.19615166780416451,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004351,0.8353788828290496,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005283,0.6572954280165834,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_005517,0.9482433641152663,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004725,0.7644742394284558,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001518,0.28729383465990677,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_002536,0.9259477168219507,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001941,0.7294569277502672,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001094,0.9290039982009918,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_000282,0.975299210405345,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_001420,0.2583862202495227,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004251,0.9659289880393466,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_002445,0.9100134931209843,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_004126,0.8262078695274315,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003167,0.7993109714191605,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
VAR_003241,0.28729383465990677,0,0.4381502900787569,audited_master_only_lgbm,confident_benign
VAR_004718,0.8953840815427936,1,0.4381502900787569,audited_master_only_lgbm,confident_pathogenic
